Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
9.072497,,Insert,278320275,0,B,1000,124400,G,
9.072562,,Insert,278320279,0,B,400,124300,G,
9.086506,,Cancel,278320275,,,-1000,,,
9.087096,,Insert,278320507,0,B,1000,124400,G,
9.097936,,Insert,278320563,0,A,2000,125600,G,
9.124812,,Cancel,278320507,,,-1000,,,
9.124862,,Insert,278320871,0,A,1000,124500,G,
9.125166,,Cancel,278319495,,,-1000,,,
9.148775,,Insert,278321395,0,B,1000,122800,G,
9.149778,,Insert,278321427,0,A,7000,125400,G,
9.186492,,Cancel,7078617,,,-10000,,,
9.186492,,Cancel,7078618,,,-10000,,,
9.186492,,Insert,7078619,1,A,10000,125000,G,
9.186492,,Insert,7078620,1,B,10000,123800,G,
9.231381,,Insert,278322291,0,A,1000,124500,G,
9.23144,,Insert,278322299,0,A,60,124500,G,
9.231469,,Insert,278322303,0,A,1000,124500,G,
9.231628,,Insert,278322327,0,A,1000,124500,G,
9.231651,,Cancel,278319811,,,-1000,,,
9.231677,,Cancel,278315047,,,-1000,,,
9.231837,,Cancel,278318339,,,-2000,,,
9.231837,,Insert,278322355,0,B,2000,90500,G,
9.232045,,Cancel,278318323,,,-1000,,,
9.232135,,Cancel,278322327,,,-1000,,,
9.232208,,Cancel,278318347,,,-2000,,,
9.232208,,Insert,278322383,0,A,2000,158800,G,
9.235455,,Cancel,278322299,,,-60,,,
9.241377,,Insert,278322807,0,A,8000,124500,G,
9.241394,,Insert,5598125,0,A,10,124400,F,
9.241396,,Cancel,278320871,,,-1000,,,
9.241418,,Insert,278322835,0,A,250,124500,G,
9.24143,,Cancel,278322291,,,-1000,,,
9.241504,,Insert,278322851,0,A,1000,124400,G,
9.241509,,Insert,278322855,0,B,1000,124300,G,
9.241523,,Cancel,278283439,,,-680,,,
9.241528,,Cancel,278322807,,,-8000,,,
9.241531,,Cancel,278320563,,,-2000,,,
9.241531,,Cancel,278316863,,,-2000,,,
9.241531,,Cancel,278317051,,,-1000,,,
9.241535,,Insert,278322859,0,A,3000,124600,G,
9.241537,,Insert,278322863,0,B,2000,123400,G,
9.241539,,Cancel,278322855,,,-1000,,,
9.241547,,Insert,278322871,0,B,1000,124300,G,
9.241547,,Cancel,278316883,,,-2000,,,
9.241565,,Insert,278322875,0,A,690,124400,G,
9.241627,,Cancel,278322875,,,-690,,,
9.241637,,Cancel,278284107,,,-2000,,,
9.241677,,Insert,278322887,0,B,690,124300,G,
9.241732,,Cancel,278322851,,,-1000,,,
9.241754,,Cancel,278322835,,,-250,,,
9.24176,,Insert,278322907,0,A,2000,124600,G,
9.241789,,Insert,278322915,0,A,2000,125400,G,
9.241931,,Insert,278322935,0,A,1000,124500,G,
9.242262,,Insert,278322967,0,B,1000,124300,G,
9.242288,,Insert,278322979,0,A,1000,125100,G,
9.242458,,Cancel,278322383,,,-2000,,,
9.242458,,Insert,278322987,0,A,2000,158900,G,
9.242668,,Cancel,278322979,,,-1000,,,
9.242731,,Insert,278322991,0,A,1000,124500,G,
9.242867,,Cancel,278322987,,,-2000,,,
9.242867,,Insert,278323007,0,A,2000,158800,G,
9.242912,,Cancel,278323007,,,-2000,,,
9.242912,,Insert,278323011,0,A,2000,158900,G,
9.242958,,Cancel,278323011,,,-2000,,,
9.242958,,Insert,278323019,0,A,2000,158800,G,
9.249551,,Cancel,278284343,,,-2000,,,
9.249551,,Insert,278323095,0,B,2000,123000,G,
9.24972,,Insert,278323103,0,A,1000,124400,G,
9.249744,,Cancel,278322907,,,-2000,,,
9.249765,,Cancel,278322915,,,-2000,,,
9.249795,,Cancel,278322967,,,-1000,,,
9.266776,,Cancel,278323103,,,-1000,,,
9.266812,,Insert,278323351,0,A,3000,124600,G,
9.269417,,Insert,278323407,0,A,2000,125400,G,
9.2749,,Cancel,278323019,,,-2000,,,
9.2749,,Insert,278323575,0,A,2000,158900,G,
9.274961,,Cancel,278323575,,,-2000,,,
9.274961,,Insert,278323583,0,A,2000,158800,G,
9.281335,,Insert,5033624,1,B,83,125400,G,
9.289122,,Cancel,278322303,,,-1000,,,
9.299221,,Insert,278324091,0,A,2000,124600,G,
9.314662,,Insert,278324295,0,A,1000,124400,G,
9.314688,,Cancel,278323351,,,-3000,,,
9.314788,,Cancel,278324295,,,-1000,,,
9.314817,,Insert,278324303,0,A,3000,124600,G,
9.317342,,Cancel,278322887,,,-690,,,
9.317349,,Insert,278324307,0,A,1000,124400,G,
9.317374,,Cancel,278324303,,,-3000,,,
9.317561,,Cancel,278323407,,,-2000,,,
9.317645,,Cancel,278322871,,,-1000,,,
9.319995,,Cancel,278324307,,,-1000,,,
9.320271,,Insert,278324331,0,B,700,124300,G,
9.320289,,Insert,278324335,0,A,2000,125400,G,
9.331646,,Insert,278324603,0,A,2000,124600,G,
9.332441,,Cancel,278324331,,,-700,,,
9.333558,,Cancel,278298063,,,-1000,,,
9.333558,,Insert,278324735,0,A,1000,124800,G,
9.361028,,Insert,278325075,0,A,1000,124600,G,
9.36105,,Cancel,278319747,,,-1000,,,
9.363625,,Insert,278325147,0,A,1000,124400,G,
9.363649,,Cancel,278315419,,,-1000,,,
9.363651,,Cancel,278324603,,,-2000,,,
9.363651,,Cancel,278325075,,,-1000,,,
9.363653,,Insert,278325151,0,A,1000,168400,G,
9.363688,,Cancel,278324335,,,-2000,,,
9.363713,,Insert,278325155,0,A,1000,153800,G,
9.365856,,Insert,278325191,0,A,700,124400,G,
9.380131,,Cancel,278325191,,,-700,,,
9.380172,,Insert,278325299,0,B,700,124300,G,
9.380242,,Insert,278325311,0,B,1000,124300,G,
9.380266,,Cancel,278325147,,,-1000,,,
9.380295,,Insert,278325315,0,A,2000,124600,G,
9.380375,,Insert,278325323,0,A,2000,125400,G,
9.382095,,Cancel,278325299,,,-700,,,
9.382351,,Insert,278325403,0,A,1000,124400,G,
9.382376,,Cancel,278325315,,,-2000,,,
9.382665,,Cancel,278325323,,,-2000,,,
9.38391,,Cancel,278285287,,,-1000,,,
9.415629,,Cancel,278325403,,,-1000,,,
9.41566,,Insert,278325691,0,A,2000,124600,G,
9.41566,,Insert,278325695,0,B,700,124300,G,
9.415669,,Insert,278325699,0,A,1000,124400,G,
9.415692,,Cancel,278325691,,,-2000,,,
9.415697,,Cancel,278325695,,,-700,,,
9.41591,,Insert,278325707,0,B,700,124300,G,
9.415938,,Insert,278325711,0,B,1000,124300,G,
9.417039,,Insert,278325743,0,B,1000,124000,G,
9.421895,,Cancel,278324735,,,-1000,,,
9.423533,,Cancel,278325699,,,-1000,,,
9.426097,,Insert,278325803,0,A,2000,125400,G,
9.431647,,Insert,278325847,0,A,3000,124600,G,
9.435983,,Insert,278325983,0,B,1000,124300,G,
9.436119,,Insert,278326003,0,A,1000,125100,G,
9.436255,,Cancel,278323583,,,-2000,,,
9.436255,,Insert,278326019,0,A,2000,158900,G,
9.436982,,Cancel,278325983,,,-1000,,,
9.437,,Insert,278326051,0,A,1000,124500,G,
9.478484,,Cancel,278326003,,,-1000,,,
9.478509,,Cancel,278319499,,,-1000,,,
9.478679,,Cancel,278326019,,,-2000,,,
9.478679,,Insert,278326455,0,A,2000,158800,G,
9.478704,,Insert,278326459,0,B,1000,94900,G,
9.480198,,Insert,278326543,0,A,1000,124400,G,
9.480221,,Cancel,278315575,,,-1000,,,
9.480225,,Cancel,278325847,,,-3000,,,
9.480236,,Cancel,278325311,,,-1000,,,
9.480264,,Insert,278326571,0,B,1000,80300,G,
9.480302,,Cancel,278325707,,,-700,,,
9.480306,,Cancel,278325803,,,-2000,,,
9.480469,,Cancel,278325711,,,-1000,,,
9.481117,,Insert,278326707,0,A,1000,124800,G,
9.481327,,Cancel,278283443,,,-1000,,,
9.489188,,Insert,278327175,0,A,1000,124400,G,
9.492515,,Cancel,278285031,,,-1000,,,
9.492684,,Insert,278327311,0,A,700,124400,G,
9.492769,,Cancel,278325743,,,-1000,,,
9.497322,,Cancel,278322935,,,-1000,,,
9.498343,,Insert,278327503,0,A,1000,125000,G,
9.49848,,Insert,278327539,0,B,1000,124300,G,
9.498602,,Cancel,278327539,,,-1000,,,
9.498942,,Insert,278327575,0,B,1000,124300,G,
9.499277,,Cancel,278327575,,,-1000,,,
9.499615,,Insert,278327607,0,B,1000,124300,G,
9.501096,,Cancel,7078619,,,-9917,,,
9.501096,,Cancel,7078620,,,-10000,,,
9.501096,,Insert,7078621,1,A,10000,125000,G,
9.501096,,Insert,7078622,1,B,10000,123800,G,
9.503483,,Cancel,278327607,,,-1000,,,
9.504007,,Insert,278327647,0,B,1000,124300,G,
9.504178,,Cancel,278327311,,,-700,,,
9.504467,,Cancel,278326543,,,-1000,,,
9.504475,,Insert,278327691,0,B,2000,124000,G,
9.504497,,Cancel,278327175,,,-1000,,,
9.504522,,Cancel,278325155,,,-1000,,,
9.504527,,Insert,278327711,0,B,700,124300,G,
9.504528,,Insert,278327715,0,A,2000,124600,G,
9.504636,,Cancel,278327691,,,-2000,,,
9.504637,,Insert,278327735,0,A,2000,125400,G,
9.50466,,Insert,278327739,0,A,1000,153900,G,
9.506167,,Insert,278327795,0,A,610,124400,G,
9.506428,,Cancel,278327711,,,-700,,,
9.506459,,Cancel,278327735,,,-2000,,,
9.506461,,Insert,278327799,0,B,2000,124000,G,
9.506635,,Cancel,278327799,,,-2000,,,
9.510568,,Cancel,278326051,,,-1000,,,
9.517483,,Insert,278327955,0,B,700,124300,G,
9.517511,,Insert,278327959,0,A,1000,124600,G,
9.517828,,Cancel,278327955,,,-700,,,
9.517833,,Insert,278327963,0,A,700,124400,G,
9.517833,,Cancel,278327647,,,-1000,,,
9.51787,,Cancel,278327959,,,-1000,,,
9.51787,,Cancel,278327715,,,-2000,,,
9.517937,,Insert,278328027,0,A,1000,124400,G,
9.517968,,Insert,278328035,0,A,1000,124400,G,
9.523225,,Insert,278328399,0,B,1000,124300,G,
9.523244,,Cancel,278328035,,,-1000,,,
9.523258,,Insert,278328403,0,B,1000,124300,G,
9.52333,,Insert,278328407,0,B,1000,123700,G,
9.526074,,Cancel,278328403,,,-1000,,,
9.52611,,Insert,278328507,0,A,1000,124400,G,
9.526174,,Cancel,278290235,,,-8000,,,
9.526222,,Cancel,278318387,,,-3000,,,
9.526232,,Cancel,278321395,,,-1000,,,
9.526263,,Cancel,278328399,,,-1000,,,
9.526427,,Insert,278328563,0,A,1000,124400,G,
9.526488,,Cancel,278320279,,,-400,,,
9.526547,,Insert,278328583,0,B,400,124200,G,
9.528305,,Insert,278328999,0,A,1000,124400,G,
9.528835,,Cancel,278279955,,,-1000,,,
9.528867,,Insert,278329059,0,A,2000,124500,G,
9.528925,,Insert,278329079,0,A,8000,124400,G,
9.528944,,Insert,278329099,0,A,1000,124400,G,
9.528946,,Insert,278329103,0,B,2000,123300,G,
9.528956,,Cancel,278279819,,,-1000,,,
9.529022,,Cancel,278278791,,,-680,,,
9.529095,,Insert,278329227,0,B,1000,124200,G,
9.529161,,Insert,278329279,0,A,8000,124400,G,
9.529226,,Insert,278329323,0,A,2000,124700,G,
9.529276,,Cancel,278279159,,,-1000,,,
9.529301,,Insert,278329371,0,A,1020,124400,G,
9.529327,,Cancel,278283415,,,-2000,,,
9.529327,,Insert,278329423,0,B,2000,122900,G,
9.529393,,Insert,278329475,0,A,1000,124400,G,
9.529435,,Insert,278329527,0,A,60,124400,G,
9.529457,,Insert,278329547,0,A,1000,124300,G,
9.529473,,Cancel,278283451,,,-8000,,,
9.529473,,Insert,278329559,0,A,1000,124300,G,
9.529524,,Insert,278329579,0,B,1000,123600,G,
9.529567,,Cancel,278329279,,,-8000,,,
9.52958,,Cancel,278329099,,,-1000,,,
9.52958,,Insert,278329663,0,A,1000,124300,G,
9.52958,,Cancel,278329059,,,-2000,,,
9.52958,,Insert,278329671,0,A,3000,124500,G,
9.529584,,Cancel,278314223,,,-1000,,,
9.529591,,Cancel,278322859,,,-3000,,,
9.529633,,Cancel,278322355,,,-2000,,,
9.529633,,Insert,278329739,0,B,2000,90400,G,
9.529633,,Cancel,278329227,,,-1000,,,
9.529648,,Cancel,278326455,,,-2000,,,
9.529648,,Insert,278329763,0,A,2000,158700,G,
9.529648,,Cancel,278278815,,,-1000,,,
9.529648,,Insert,278329771,0,A,700,124300,G,
9.529676,,Insert,278329811,0,A,8000,124300,G,
9.529706,,Insert,278329835,0,A,1000,124300,G,
9.529706,,Insert,278329839,0,A,2000,124300,G,
9.529721,,Cancel,278329547,,,-1000,,,
9.529734,,Cancel,278278735,,,-2000,,,
9.529761,,Cancel,278279559,,,-1000,,,
9.529784,,Cancel,278329835,,,-1000,,,
9.529858,,Cancel,278309515,,,-2000,,,
9.52988,,Insert,278330035,0,A,2000,124500,G,
9.529922,,Cancel,278279839,,,-2000,,,
9.529935,,Insert,278330115,0,A,1000,124300,G,
9.530062,,Cancel,278329559,,,-1000,,,
9.530101,,Insert,278330263,0,A,1000,124300,G,
9.530118,,Insert,278330291,0,A,2000,124600,G,
9.530171,,Insert,278330343,0,A,1000,124300,G,
9.530642,,Cancel,278328583,,,-400,,,
9.530845,,Cancel,278285059,,,-1000,,,
9.531099,,Cancel,278277539,,,-1000,,,
9.531266,,Insert,278331331,0,B,2000,123200,G,
9.531283,,Insert,278331351,0,B,1000,124100,G,
9.53132,,Insert,278331391,0,B,1000,123200,G,
9.531467,,Insert,278331479,0,B,1000,123500,G,
9.531477,,Insert,278331487,0,B,1000,124100,G,
9.531612,,Insert,278331595,0,B,400,124100,G,
9.531666,,Insert,278331627,0,B,1000,124100,G,
9.531706,,Cancel,278329739,,,-2000,,,
9.531706,,Insert,278331643,0,B,2000,90300,G,
9.531889,,Cancel,278331351,,,-1000,,,
9.531947,,Insert,278331947,0,A,2000,124400,G,
9.532231,,Cancel,278331627,,,-1000,,,
9.532514,,Cancel,278328563,,,-1000,,,
9.532521,,Insert,278332271,0,A,1000,124300,G,
9.533331,,Cancel,278329527,,,-60,,,
9.534205,,Cancel,278297403,,,-1000,,,
9.5343,,Cancel,278277439,,,-2000,,,
9.5343,,Insert,278332623,0,B,2000,122800,G,
9.534367,,Cancel,278329839,,,-2000,,,
9.535741,,Cancel,278289243,,,-1000,,,
9.536617,,Insert,278333243,0,A,1000,129200,G,
9.537746,,Insert,278333655,0,A,8000,124300,G,
9.537792,,Cancel,278329763,,,-2000,,,
9.537792,,Insert,278333683,0,A,2000,158600,G,
9.538091,,Cancel,278277431,,,-1000,,,
9.540599,,Insert,278334159,0,A,1000,124200,G,
9.540622,,Cancel,278333655,,,-8000,,,
9.540636,,Insert,278334171,0,A,3000,124400,G,
9.540636,,Cancel,278329671,,,-3000,,,
9.541955,,Cancel,278334159,,,-1000,,,
9.542506,,Insert,278334375,0,B,1000,124200,G,
9.542508,,Insert,278334379,0,B,1000,124100,G,
9.542534,,Cancel,278331331,,,-2000,,,
9.542536,,Cancel,278329771,,,-700,,,
9.54254,,Insert,278334387,0,B,3000,124000,G,
9.542541,,Cancel,278330263,,,-1000,,,
9.54255,,Insert,278334395,0,A,1000,124900,G,
9.54255,,Cancel,278331479,,,-1000,,,
9.542564,,Cancel,278331595,,,-400,,,
9.542567,,Cancel,278330115,,,-1000,,,
9.542583,,Cancel,278331643,,,-2000,,,
9.542583,,Insert,278334411,0,B,2000,90400,G,
9.542699,,Cancel,278333683,,,-2000,,,
9.542699,,Insert,278334443,0,A,2000,158700,G,
9.542701,,Insert,278334447,0,B,710,124200,G,
9.542736,,Insert,278334459,0,B,1000,124200,G,
9.542754,,Insert,278334467,0,B,1000,124200,G,
9.542762,,Cancel,278330291,,,-2000,,,
9.542851,,Cancel,278332271,,,-1000,,,
9.542958,,Cancel,278331947,,,-2000,,,
9.543079,,Cancel,278334171,,,-3000,,,
9.543115,,Cancel,278329811,,,-8000,,,
9.543227,,Insert,278334555,0,B,2000,123900,G,
9.54335,,Cancel,278329663,,,-1000,,,
9.544119,,Cancel,278330343,,,-1000,,,
9.544216,,Insert,278334763,0,A,2000,125300,G,
9.544257,,Insert,278334775,0,A,1000,124400,G,
9.544286,,Insert,278334783,0,A,1000,124500,G,
9.544728,,Insert,278334819,0,A,1000,125000,G,
9.546642,,Cancel,278334819,,,-1000,,,
9.548423,,Insert,278334935,0,A,1000,125000,G,
9.551176,,Cancel,278332623,,,-2000,,,
9.551211,,Cancel,278329475,,,-1000,,,
9.551358,,Insert,278335019,0,B,1000,124200,G,
9.551393,,Insert,278335027,0,B,1000,123900,G,
9.551394,,Cancel,278334443,,,-2000,,,
9.551394,,Insert,278335031,0,A,2000,158800,G,
9.551925,,Cancel,278330035,,,-2000,,,
9.552161,,Cancel,278329579,,,-1000,,,
9.586246,,Cancel,278334467,,,-1000,,,
9.586311,,Insert,278335663,0,B,400,124200,G,
9.603893,,Insert,278335999,0,A,1000,124400,G,
9.60395,,Cancel,278335663,,,-400,,,
9.604006,,Insert,278336007,0,B,400,124100,G,
9.604077,,Insert,278336023,0,B,1000,124200,G,
9.604103,,Insert,278336031,0,A,1000,124300,G,
9.604116,,Cancel,278335027,,,-1000,,,
9.604126,,Cancel,278334783,,,-1000,,,
9.604135,,Insert,278336035,0,A,3000,124500,G,
9.604142,,Insert,278336047,0,B,1000,123600,G,
9.604143,,Insert,278336051,0,A,1020,124300,G,
9.604144,,Cancel,278334935,,,-1000,,,
9.604146,,Cancel,278334763,,,-2000,,,
9.604155,,Cancel,278336007,,,-400,,,
9.604178,,Cancel,278335031,,,-2000,,,
9.604178,,Insert,278336063,0,A,2000,158700,G,
9.604358,,Cancel,278334555,,,-2000,,,
9.604462,,Insert,278336115,0,A,1000,124300,G,
9.604502,,Insert,278336123,0,A,1000,124300,G,
9.624563,,Cancel,278335019,,,-1000,,,
9.624596,,Cancel,278336023,,,-1000,,,
9.624629,,Insert,278336439,0,B,400,124200,G,
9.624636,,Insert,278336443,0,A,8000,124300,G,
9.631812,,Insert,278336595,0,B,2000,123800,G,
9.631837,,Cancel,278327739,,,-1000,,,
9.659721,,Cancel,278331487,,,-1000,,,
9.659723,,Cancel,278335999,,,-1000,,,
9.659746,,Insert,278336799,0,A,1000,153700,G,
9.678067,,Insert,278336979,0,B,1000,122700,G,
9.678362,,Cancel,278336123,,,-1000,,,
9.678391,,Cancel,278336443,,,-8000,,,
9.678428,,Cancel,278336439,,,-400,,,
9.678431,,Cancel,278336031,,,-1000,,,
9.733546,,Insert,278337383,0,A,2000,124500,G,
9.733571,,Cancel,278326459,,,-1000,,,
9.733571,,Cancel,278326571,,,-1000,,,
9.737999,,Insert,278337467,0,A,1000,125800,G,
9.738025,,Insert,278337471,0,B,1000,94800,G,
9.73805,,Insert,278337475,0,B,1000,80200,G,
9.741139,,Insert,278337507,0,A,8000,124300,G,
9.741166,,Insert,278337511,0,A,1000,124300,G,
9.741208,,Insert,278337515,0,B,400,124200,G,
9.741221,,Cancel,278337515,,,-400,,,
9.74128,,Insert,278337519,0,B,400,124100,G,
9.744258,,Insert,278337571,0,A,1000,124400,G,
9.744267,,Cancel,278334447,,,-710,,,
9.744603,,Cancel,278334459,,,-1000,,,
9.744667,,Insert,278337607,0,A,2000,124600,G,
9.752654,,Insert,278337775,0,A,710,124300,G,
9.752856,,Cancel,278336979,,,-1000,,,
9.752959,,Cancel,278334375,,,-1000,,,
9.752994,,Insert,278337827,0,B,1000,124100,G,
9.753003,,Insert,278337831,0,B,2000,123200,G,
9.753148,,Cancel,278337775,,,-710,,,
9.753157,,Cancel,278334411,,,-2000,,,
9.753157,,Insert,278337867,0,B,2000,90300,G,
9.75338,,Insert,278337903,0,B,1000,124200,G,
9.753459,,Cancel,278337867,,,-2000,,,
9.753459,,Insert,278337907,0,B,2000,90400,G,
9.75358,,Cancel,278337831,,,-2000,,,
9.754182,,Cancel,278337607,,,-2000,,,
9.755473,,Insert,278338011,0,A,2000,124600,G,
9.768833,,Insert,278338211,0,B,710,124200,G,
9.768847,,Cancel,278337507,,,-8000,,,
9.768948,,Insert,278338219,0,B,1000,124200,G,
9.769029,,Cancel,278338011,,,-2000,,,
9.76918,,Cancel,278336115,,,-1000,,,
9.769247,,Insert,278338255,0,B,400,124200,G,
9.76926,,Cancel,278337519,,,-400,,,
9.769306,,Insert,278338259,0,B,2000,123900,G,
9.769358,,Insert,278338263,0,A,1000,124300,G,
9.769408,,Cancel,278338259,,,-2000,,,
9.769635,,Insert,278338283,0,B,2000,123900,G,
9.770481,,Cancel,278338283,,,-2000,,,
9.798054,,Insert,278338707,0,B,1000,122700,G,
9.798584,,Cancel,7078621,,,-10000,,,
9.798584,,Cancel,7078622,,,-10000,,,
9.798584,,Insert,7078623,1,A,10000,124800,G,
9.798584,,Insert,7078624,1,B,10000,123600,G,
9.804492,,Cancel,278338263,,,-1000,,,
9.804498,,Insert,278338927,0,B,2000,123900,G,
9.8045,,Cancel,278337827,,,-1000,,,
9.804505,,Insert,278338935,0,B,1000,124200,G,
9.804522,,Cancel,278337511,,,-1000,,,
9.804558,,Insert,278338951,0,B,1000,124200,G,
9.804822,,Insert,278338987,0,B,1000,124200,G,
9.805128,,Cancel,278338987,,,-1000,,,
9.805138,,Insert,278339043,0,B,1000,123900,G,
9.81495,,Cancel,278338951,,,-1000,,,
9.815086,,Cancel,278338935,,,-1000,,,
9.815131,,Cancel,278338211,,,-710,,,
9.815146,,Cancel,278339043,,,-1000,,,
9.81521,,Cancel,278338927,,,-2000,,,
9.815428,,Insert,278339259,0,B,710,124200,G,
9.818477,,Insert,278339339,0,B,2000,123900,G,
9.830222,,Cancel,278339339,,,-2000,,,
9.830802,,Insert,278339547,0,B,2000,123900,G,
9.833984,,Cancel,278339547,,,-2000,,,
9.836488,,Insert,278339667,0,B,2000,123900,G,
9.87933,,Insert,5033625,1,A,61,123900,G,
9.94663,,Cancel,278336047,,,-1000,,,
9.946799,,Insert,278340911,0,B,1000,124200,G,
9.94895,,Insert,278341047,0,B,1000,123900,G,
9.949001,,Cancel,278328999,,,-1000,,,
9.949373,,Cancel,278329323,,,-2000,,,
9.949492,,Insert,278341151,0,A,2000,124700,G,
9.988768,,Insert,278341447,0,B,1000,124200,G,
9.988943,,Cancel,278337467,,,-1000,,,
9.989037,,Cancel,278341151,,,-2000,,,
9.989173,,Insert,278341511,0,B,1000,124200,G,
9.989888,,Insert,278341523,0,A,2000,124700,G,
10.020915,,Insert,278342031,0,A,1000,125800,G,
10.021143,,Cancel,278341511,,,-1000,,,
10.021566,,Cancel,278341447,,,-1000,,,
10.021791,,Insert,278342079,0,B,1000,123600,G,
10.032338,,Insert,278342379,0,B,1000,124200,G,
10.032361,,Cancel,278325151,,,-1000,,,
10.040801,,Cancel,278334775,,,-1000,,,
10.040807,,Insert,278342603,0,B,1000,124200,G,
10.040825,,Insert,278342607,0,A,1000,168300,G,
10.040955,,Cancel,278342079,,,-1000,,,
10.040968,,Cancel,278342031,,,-1000,,,
10.046523,,Insert,278342779,0,B,1000,123600,G,
10.046524,,Cancel,278342379,,,-1000,,,
10.068046,,Insert,278343039,0,A,1000,125900,G,
10.080379,,Insert,278343395,0,B,1000,124200,G,
10.092817,,Cancel,278329079,,,-8000,,,
10.092822,,Insert,5598440,0,B,590,124300,F,
10.092824,,Cancel,278342779,,,-1000,,,
10.092824,,Cancel,278341523,,,-2000,,,
10.092844,,Insert,5598441,0,B,430,124300,F,
10.092859,,Insert,278343555,0,A,1000,124500,G,
10.092863,,Cancel,278336035,,,-3000,,,
10.092871,,Insert,278343583,0,B,250,124200,G,
10.092874,,Cancel,278336799,,,-1000,,,
10.092882,,Insert,278343595,0,B,1000,124200,G,
10.092891,,Insert,278343599,0,B,1000,124300,G,
10.092928,,Cancel,278334387,,,-3000,,,
10.09293,,Insert,278343611,0,B,3000,124100,G,
10.09293,,Cancel,278336063,,,-2000,,,
10.09293,,Insert,278343615,0,A,2000,158800,G,
10.092934,,Insert,278343619,0,B,1000,124300,G,
10.092944,,Cancel,278328027,,,-1000,,,
10.092955,,Insert,278343635,0,A,1000,125000,G,
10.092961,,Cancel,278327963,,,-700,,,
10.09297,,Insert,278343651,0,B,400,124300,G,
10.09297,,Cancel,278329103,,,-2000,,,
10.09297,,Insert,278343655,0,A,2000,125300,G,
10.09297,,Cancel,278337383,,,-2000,,,
10.092982,,Cancel,278337571,,,-1000,,,
10.092982,,Cancel,278319903,,,-8000,,,
10.092982,,Cancel,278343615,,,-2000,,,
10.092998,,Cancel,278324091,,,-2000,,,
10.092998,,Cancel,278338255,,,-400,,,
10.092998,,Cancel,278337907,,,-2000,,,
10.092998,,Insert,278343687,0,B,2000,90500,G,
10.093005,,Insert,278343699,0,B,700,124300,G,
10.093019,,Cancel,278343599,,,-1000,,,
10.093062,,Insert,278343755,0,B,1000,124300,G,
10.093099,,Insert,278343799,0,B,2000,124000,G,
10.093122,,Cancel,278328507,,,-1000,,,
10.093222,,Cancel,278327503,,,-1000,,,
10.093267,,Insert,278343947,0,B,8000,124200,G,
10.093272,,Cancel,278342603,,,-1000,,,
10.093285,,Insert,278343967,0,A,1000,124400,G,
10.093313,,Cancel,278343699,,,-700,,,
10.093347,,Insert,278344039,0,B,1000,124300,G,
10.09335,,Cancel,278329371,,,-1020,,,
10.093409,,Insert,278344123,0,A,700,124400,G,
10.093411,,Cancel,278343039,,,-1000,,,
10.09343,,Cancel,278343967,,,-1000,,,
10.093465,,Insert,278344199,0,A,2000,158800,G,
10.09359,,Insert,278344327,0,B,1000,124000,G,
10.093593,,Cancel,278338707,,,-1000,,,
10.093607,,Insert,278344339,0,B,1000,122800,G,
10.093747,,Insert,278344467,0,B,1000,124000,G,
10.09381,,Cancel,278329423,,,-2000,,,
10.09381,,Insert,278344531,0,B,2000,123900,G,
10.093812,,Cancel,278343555,,,-1000,,,
10.093843,,Insert,278344575,0,A,1000,124400,G,
10.093867,,Cancel,278344123,,,-700,,,
10.093914,,Insert,278344667,0,A,700,124400,G,
10.093915,,Cancel,278344575,,,-1000,,,
10.094009,,Insert,278344751,0,A,1000,124400,G,
10.094094,,Insert,278344803,0,B,1000,124300,G,
10.094174,,Cancel,278344751,,,-1000,,,
10.094295,,Insert,278344903,0,A,1000,124400,G,
10.094377,,Cancel,278344667,,,-700,,,
10.094389,,Cancel,278343799,,,-2000,,,
10.094603,,Cancel,278323095,,,-2000,,,
10.094603,,Insert,278344987,0,B,2000,124000,G,
10.094665,,Insert,278345015,0,A,700,124400,G,
10.094927,,Cancel,278344803,,,-1000,,,
10.095075,,Insert,278345075,0,A,1000,124400,G,
10.095418,,Cancel,278344039,,,-1000,,,
10.095526,,Cancel,278345015,,,-700,,,
10.096551,,Insert,278345199,0,B,700,124300,G,
10.096909,,Cancel,278343583,,,-250,,,
10.099466,,Cancel,278344987,,,-2000,,,
10.099466,,Insert,278345383,0,B,2000,123000,G,
10.100926,,Cancel,7078623,,,-10000,,,
10.100926,,Cancel,7078624,,,-10000,,,
10.100926,,Insert,7078625,1,A,10000,125000,G,
10.100926,,Insert,7078626,1,B,10000,123800,G,
10.101208,,Cancel,278345075,,,-1000,,,
10.101557,,Cancel,278344903,,,-1000,,,
10.101571,,Insert,278345491,0,B,1000,124300,G,
10.103285,,Cancel,278345491,,,-1000,,,
10.103305,,Cancel,278345199,,,-700,,,
10.103525,,Insert,278345619,0,A,700,124400,G,
10.10355,,Insert,278345627,0,A,1000,124400,G,
10.103572,,Cancel,278343755,,,-1000,,,
10.103577,,Insert,278345635,0,A,1000,124400,G,
10.103649,,Cancel,278343619,,,-1000,,,
10.103716,,Cancel,278343651,,,-400,,,
10.103949,,Insert,278345667,0,B,1000,124200,G,
10.104028,,Insert,278345675,0,B,2000,123300,G,
10.104147,,Cancel,278343687,,,-2000,,,
10.104147,,Insert,278345699,0,B,2000,90400,G,
10.104327,,Cancel,278344467,,,-1000,,,
